session_duration,cart_value,product_views,return_velocity,scroll_changes,revisit_count,add_to_cart,remove_from_cart,checkout_visits,hover_time,comparison_clicks,wishlist_actions,target
14,4100,82,7.834057797547517,27,13,5,7,1,128,2,0,0
16,10224,4,2.483535195028479,3,7,8,1,1,101,2,2,0
56,7770,66,1.7802772935384314,11,12,9,8,0,433,5,2,1
10,7503,43,7.4111931090067875,34,18,4,6,0,136,1,1,0
31,9712,26,4.910945839322757,14,6,1,4,0,320,17,2,1
31,4996,84,8.866382808189517,44,8,5,6,4,144,4,6,2
36,222,15,9.92818079664573,24,0,6,0,3,162,1,4,0
10,2417,6,8.53733519123905,13,11,8,1,0,105,19,5,1
26,6251,37,1.881042893282543,41,19,0,2,0,132,2,8,0
20,6973,43,4.443941370239486,44,14,2,7,1,190,19,9,1
44,6585,42,6.506876202721072,28,3,8,8,0,49,10,2,0
9,8977,13,2.9481445020783505,46,12,0,7,0,234,17,8,1
15,1761,16,8.386111864915694,35,15,0,7,2,109,13,9,1
9,10212,42,4.466041839004667,29,3,4,0,2,308,15,9,0
7,7582,38,1.0925383429823299,48,5,8,8,4,107,2,2,2
26,2975,66,2.389332270188622,29,18,6,2,4,462,9,9,2
24,11924,65,5.95616048088048,7,15,7,5,3,173,14,1,2
12,12723,5,6.843857599712631,37,14,1,4,0,348,0,2,0
20,6991,30,6.982599152310512,6,7,4,7,1,88,2,2,0
56,13248,95,1.6411600867577492,31,18,1,9,2,398,3,1,0
14,12192,43,7.645080950923536,2,13,9,6,2,379,7,1,1
22,14691,32,0.9673674530547971,6,9,8,0,4,474,14,0,2
16,2263,67,9.551497317279257,6,10,8,8,1,480,7,2,1
29,2938,67,7.699643552825139,37,4,9,2,3,354,16,6,2
32,3560,42,7.014937691228353,2,15,6,3,0,41,5,0,1
19,7352,5,2.170091314303544,5,6,4,5,4,329,4,0,2
55,7899,99,1.4148104974144304,9,17,9,8,4,298,15,1,2
35,10211,86,1.464892162745014,13,3,7,3,1,473,9,4,0
43,10389,96,2.310821639415017,37,11,5,9,3,177,1,9,2
32,13575,59,8.351912431355972,26,11,1,9,4,424,6,6,2
55,9463,23,6.601430500824136,44,18,5,1,3,169,17,8,2
53,654,8,9.680074574883312,20,18,3,1,0,245,1,2,0
20,11499,68,0.927102374126626,17,0,2,5,3,296,0,3,2
51,8025,70,7.057897925198414,41,11,9,4,0,199,12,0,1
40,11581,91,8.527860598859613,34,5,3,1,2,434,1,1,0
20,4108,19,4.808485144896267,23,4,4,6,2,121,14,1,0
8,4701,44,0.5882376208307938,42,6,2,0,3,191,4,4,2
58,1916,93,6.482007667505495,2,1,3,2,4,283,13,0,0
35,7639,38,6.212268429622859,7,10,5,4,3,452,5,7,2
42,14669,44,9.431750921149419,15,4,4,3,2,464,7,3,0
13,10169,6,8.247858578547945,43,9,9,0,0,308,8,3,1
41,288,3,5.441273731626923,47,7,8,8,3,191,4,4,1
6,1540,96,1.13310388371202,12,0,5,7,0,449,6,3,0
47,1320,80,0.5547676001098389,44,17,3,0,3,427,0,5,0
16,2697,33,9.027087004460878,36,4,5,8,4,438,0,3,2
5,6767,66,4.743221048137444,14,13,1,2,0,487,16,9,1
53,14047,58,6.418559883146102,22,8,2,5,1,241,16,1,1
45,13967,26,7.1621493464108665,38,12,7,4,0,199,2,4,0
51,11160,99,5.553611594287521,42,18,1,5,2,228,4,0,1
34,10353,28,8.61530946495533,31,12,6,7,3,247,1,3,2
6,13354,43,0.5997840506123076,42,7,0,8,2,484,11,3,1
59,3007,75,7.643761387819002,32,1,1,5,2,303,0,5,0
33,5783,88,7.623366962572938,42,0,5,5,1,334,6,4,0
15,1815,16,2.3200123172981204,26,4,9,7,2,108,3,2,0
15,11827,89,1.205451414952926,9,9,2,7,4,317,10,9,2
14,14348,23,6.38381491602133,11,3,2,0,1,198,17,4,0
39,7909,59,3.3250015058280304,7,13,7,1,3,180,15,1,2
5,14868,35,0.1529597958435891,32,15,4,5,2,282,10,0,1
52,6210,89,4.393187828180367,37,16,4,7,1,35,16,0,1
57,711,41,6.385372770863418,33,12,4,7,3,264,18,7,1
26,10801,97,9.17649954913793,13,1,0,7,0,96,14,0,0
48,11217,22,4.328061970748886,49,0,2,1,2,388,9,6,0
17,383,74,1.441056238093914,18,10,1,9,0,185,14,4,1
43,2770,1,4.305681500538708,42,6,0,1,1,482,7,0,1
47,12386,46,7.642151017246308,11,6,5,6,0,218,3,2,0
52,9919,22,0.9691043396183685,47,7,2,7,2,255,12,8,1
16,1711,32,1.856456525717296,36,12,9,9,2,375,10,8,1
35,9008,87,2.7410673224477544,40,15,4,6,4,89,8,0,2
38,12921,30,4.564306665741622,46,17,3,9,0,428,7,7,1
53,8973,87,9.168875345697314,17,1,2,7,2,246,18,0,0
23,11731,43,7.649199649322793,48,6,5,2,1,106,14,1,1
13,7264,12,6.2378888846469565,5,7,5,2,1,305,2,6,0
33,7730,83,8.074453692977738,4,19,9,6,3,282,17,2,2
29,14283,71,8.829312535538214,43,17,2,8,2,322,5,2,1
53,13991,27,4.624579940967105,34,12,6,3,3,75,17,1,2
46,4356,26,7.421512335042446,28,10,4,4,1,338,9,3,1
34,4369,18,9.248686724022887,35,7,1,3,2,463,0,1,0
34,1622,92,5.320041390692167,15,0,6,2,0,57,18,2,0
27,9651,75,7.632996500064309,37,16,5,2,3,336,14,6,2
15,2173,66,9.822975692991879,26,10,1,0,3,45,14,2,2
59,1889,81,4.724690472663227,19,18,1,1,4,93,8,2,1
50,11867,61,6.72074042727325,47,0,2,3,1,55,17,8,0
9,3470,46,4.466325300560103,23,12,5,4,2,242,15,6,1
26,2584,29,7.156731330804398,6,7,1,0,4,227,13,6,2
3,10110,32,3.879870886618545,13,2,7,3,0,114,10,7,0
36,7002,15,1.2759868751192671,3,2,4,4,3,31,3,3,2
47,2158,60,8.881606843718506,16,5,1,3,3,301,13,4,2
5,7505,82,7.112169022651035,46,19,7,5,4,336,0,3,2
20,2766,28,9.94954193551026,42,18,2,6,1,9,17,3,1
20,1533,27,7.2679336128527225,32,19,2,6,0,201,12,6,1
5,11697,41,8.45060768934231,23,1,7,0,1,59,6,0,0
10,3484,47,9.567397333966003,12,2,7,3,0,181,1,1,0
16,11364,33,0.5924817811974115,23,1,1,1,0,259,10,9,0
25,622,44,8.568923204367888,41,7,2,4,4,323,0,0,0
44,1793,50,1.108257564028018,12,14,4,2,2,198,18,2,1
25,4283,10,8.786562170915799,25,6,6,9,3,353,10,2,2
30,10581,24,7.731798900452064,9,15,4,0,4,387,17,2,2
14,9447,34,4.659277910172018,40,10,1,3,3,129,7,8,2
22,697,91,8.130767200445167,19,6,8,6,2,108,7,2,1
43,14434,20,4.01923820939563,24,8,0,6,2,99,0,3,0
28,9937,25,7.285119403267323,34,19,1,0,1,223,11,0,1
30,7595,55,1.9815884307667397,13,14,0,3,2,365,7,8,1
19,10450,90,0.7116222149974427,41,0,5,7,3,276,12,1,2
38,2436,43,6.655865378641882,15,17,9,7,0,431,6,0,1
42,6317,53,4.1336866845314795,39,18,6,2,3,451,8,7,2
20,10149,85,2.206720428020584,15,6,4,5,4,123,2,1,2
35,14543,50,1.6224679202211023,8,13,8,7,4,276,7,7,2
22,7783,55,8.742739122176813,23,0,5,7,0,31,13,5,0
15,1814,13,3.4817621613737506,41,13,2,6,1,209,10,2,1
11,12030,49,8.268440641375856,19,7,3,7,3,101,3,0,2
54,13188,97,1.7311899508043516,28,0,2,9,3,60,11,9,2
34,11076,10,4.606099952368535,38,14,8,8,1,190,4,4,1
57,3276,92,4.371715649046744,35,9,8,9,3,73,11,1,2
24,14007,97,2.305779963249713,32,3,9,3,0,26,9,4,0
6,14512,11,1.964618849340155,15,10,0,4,3,113,17,3,2
17,8494,78,4.950058926787153,36,17,9,6,1,491,19,4,1
28,2998,84,4.5486300080797415,10,2,0,0,0,284,18,3,0
50,11864,20,7.8432360333481865,48,2,6,4,2,246,4,6,0
31,1364,72,4.738337337515962,39,5,4,5,2,14,9,2,0
36,7043,79,3.3155101960012456,41,12,9,6,4,269,17,0,2
55,6950,97,4.807633029875794,14,14,6,2,1,293,17,1,1
9,10751,83,9.179689589957672,3,12,0,9,4,418,4,0,2
10,9529,48,1.490184954515451,25,19,3,1,1,470,9,2,1
21,14876,76,9.164599123032191,40,10,7,9,2,231,9,2,1
58,1654,17,6.978730319191718,24,9,9,7,0,385,1,0,0
34,12034,33,6.654794769168539,21,18,7,4,1,189,15,0,1
31,7479,20,4.329593979251973,1,14,9,7,3,168,13,1,2
29,8344,46,3.608242746911877,15,16,5,2,1,454,14,6,1
43,11874,31,7.46751968582621,33,5,3,9,4,454,6,5,2
43,11451,51,6.101997320098657,48,4,5,0,0,466,1,9,0
11,771,83,6.52478345659553,13,1,0,3,4,322,15,1,0
33,12396,19,6.194771221569888,47,8,8,0,2,294,7,1,1
58,8982,62,0.5946284050428396,26,10,6,5,4,87,10,0,2
46,8374,44,5.157564415579454,8,11,4,0,0,493,10,8,1
1,13436,77,3.6123025828919864,40,3,4,0,1,118,5,8,0
21,12612,38,8.018937273554267,25,9,6,0,1,293,3,0,0
23,3668,49,5.886955287700889,12,7,4,7,3,339,11,0,2
57,10769,65,4.35437925795295,21,7,4,7,3,488,12,3,2
9,1551,11,9.927911629636618,20,2,3,9,1,448,2,1,0
56,5413,27,6.734116614395963,46,2,8,1,3,83,2,6,2
1,5337,58,8.823845779434366,0,8,1,2,2,230,17,1,1
21,7078,64,9.216293901436266,34,9,6,6,1,83,3,9,0
22,7138,65,7.426972469690539,45,11,3,8,0,146,2,4,0
54,6143,15,4.195681857467854,45,8,7,9,3,394,14,3,2
4,10312,82,4.92345216525353,7,1,1,9,2,497,6,1,0
1,7238,89,1.5811724576181396,49,18,6,6,3,146,3,5,2
51,10417,1,6.163901031971998,35,15,5,9,4,458,11,7,2
10,9467,19,5.123069133873072,37,0,5,7,2,163,14,9,0
15,1179,56,2.1400066214530944,10,18,1,7,4,376,3,9,0
52,8085,64,0.41023710383996437,2,18,4,2,4,481,15,7,2
36,10696,34,8.690423778476363,26,4,0,3,0,495,17,9,0
29,9574,64,0.3052313741541468,20,2,4,3,3,80,7,4,2
52,634,10,3.8056517324977746,28,13,3,2,0,146,6,2,1
46,12140,76,5.599983816663517,49,18,5,7,3,322,16,9,2
5,7861,60,5.292893951678773,34,8,6,3,2,258,15,9,1
29,4766,39,5.3398323171479944,45,16,7,1,1,202,11,2,1
47,4773,66,2.2674574328858554,18,10,4,6,1,358,9,0,1
47,10745,32,3.311389997345727,47,15,4,9,1,40,9,0,1
27,2262,51,0.059898846678304585,43,19,8,5,1,144,19,6,1
25,10118,26,9.249450894136325,10,10,3,1,1,412,5,3,1
16,4098,57,6.056708437529705,22,3,4,7,0,422,15,0,0
16,6717,84,8.185628475112516,39,16,9,0,4,252,9,9,2
36,7601,60,7.222810085717243,23,14,2,5,3,213,5,5,2
25,3792,55,5.634288335857368,47,4,8,5,4,175,1,5,2
41,10131,6,5.136092407693823,21,19,4,3,4,313,0,6,2
1,7576,7,4.465051956162103,23,6,1,4,2,175,6,8,1
5,4159,66,5.52853345826097,5,17,6,5,3,303,17,0,2
41,8622,81,2.0206643551482006,37,6,9,5,0,281,8,5,1
20,5763,26,3.957221809836091,45,9,4,1,4,253,13,3,2
5,11064,95,5.509813377793387,48,5,6,5,4,83,12,7,2
36,13370,98,7.335689523045694,42,17,6,0,4,41,8,8,2
29,1627,82,7.859535044727728,5,4,6,9,2,362,18,6,0
48,12475,78,8.623997297104852,40,12,3,7,0,363,2,0,0
34,7151,5,3.4997144481943177,14,16,8,9,4,349,17,5,2
58,673,87,5.899136081876258,3,13,6,4,2,21,1,6,0
48,6246,1,5.371421156461253,49,15,0,2,3,88,11,9,2
18,14185,84,4.0214713361528664,46,18,0,0,4,284,11,2,2
2,7650,2,3.3596017719020566,12,16,0,7,2,186,10,3,1
16,3795,65,0.09520724577740114,7,6,2,2,2,70,14,0,1
29,623,10,1.7722394303387445,15,5,5,7,4,180,0,7,0
33,13976,50,1.3736073703132057,30,5,6,9,1,148,16,0,0
16,9463,51,3.004241286229825,47,15,2,2,0,285,0,0,0
35,10845,69,3.5987890712085404,25,11,3,1,4,1,14,5,2
47,12471,41,2.797052107175423,32,5,1,5,3,272,4,8,2
43,9713,58,7.925566053402216,37,14,9,3,4,67,15,3,2
42,10523,77,1.98240902156256,35,4,7,4,1,169,9,3,0
17,2316,68,2.6320171170780107,47,2,7,6,1,449,17,1,0
4,10447,24,5.028654609962388,10,3,4,5,0,352,13,8,0
49,6436,91,2.84375494881811,42,8,0,1,3,478,0,5,2
4,9143,56,8.958630379740846,24,9,3,4,0,495,0,9,0
51,5579,36,6.1203816038794345,19,19,2,0,3,319,14,1,2
25,13506,2,3.370924697630965,28,10,9,2,0,88,9,8,1
33,7810,96,4.522807906521077,49,7,3,9,3,307,7,6,2
14,9471,56,4.226673117799132,15,9,2,6,4,244,8,8,2
24,3695,81,8.90528157110483,7,5,5,3,0,0,19,8,0
11,4467,12,5.842670457756539,10,16,8,9,4,445,1,0,2
25,5956,12,3.717212804667777,5,15,9,0,2,105,19,1,1
28,14991,85,4.952787482054477,39,0,2,9,2,378,13,1,0
7,10151,72,3.6263651936896792,31,12,5,6,2,192,4,3,1
49,5101,22,7.688697463037065,6,14,6,3,3,447,10,0,2
36,837,74,0.18700814163963408,45,3,9,2,2,262,14,1,0
10,11104,84,4.9785323738480365,35,17,2,2,3,397,4,1,2
49,11084,62,2.472731393904306,22,5,9,6,4,72,18,0,2
36,2918,64,2.323461635723505,46,15,7,1,0,188,3,1,0
31,13186,28,1.850319318880791,26,17,2,9,0,97,13,7,1
19,13591,89,5.005658877216506,25,3,5,2,0,391,0,5,0
18,5442,28,1.066061650454183,15,3,9,2,3,409,3,4,2
49,2263,4,5.19647155100664,7,16,8,7,4,246,15,3,2
6,13348,45,6.032763807118595,28,8,9,8,1,438,1,9,0
28,3176,90,8.986292265970663,42,13,3,1,1,97,1,9,0
7,7016,13,7.654694679926262,38,11,1,1,1,365,2,7,0
38,12453,83,6.4967262272190505,23,16,8,6,4,71,11,5,2
57,8818,98,8.068693705760282,19,11,4,9,4,402,9,2,2
12,548,80,3.5157626479501247,26,8,5,3,3,277,4,3,1
41,11512,4,5.320958029191773,20,3,8,2,4,302,17,4,2
50,14536,61,0.8551139579585076,6,3,5,3,3,188,7,1,2
34,7534,84,5.225792087538607,20,11,1,9,1,345,13,8,1
25,6973,26,3.889159971657792,49,4,1,9,1,213,13,6,0
17,6797,94,9.129814254850244,2,10,0,5,2,98,4,8,1
53,4261,6,3.01710038996771,42,16,2,7,3,337,19,3,2
33,13761,77,6.866976676374993,43,19,5,7,2,218,5,3,1
23,8096,56,6.876252656765414,47,19,9,9,4,17,11,5,2
9,10143,81,7.131883481883829,19,1,5,7,0,376,3,8,0
6,8177,27,6.8095984306038115,13,3,2,0,0,383,14,6,0
2,219,35,8.825401420942322,41,13,8,8,0,267,11,4,1
38,14680,97,5.959580067790342,37,0,1,9,2,172,17,4,0
9,4584,82,8.553884574528878,20,16,5,1,3,215,15,1,2
3,12674,58,6.736086476365744,10,13,9,4,1,332,6,7,1
16,2947,84,8.8127793579603,0,8,7,5,2,167,5,3,1
25,1890,63,7.287239955892049,15,1,8,9,2,308,4,2,0
24,12805,33,4.5770149107489715,11,11,0,4,3,277,15,9,2
47,3117,95,2.7056812707647993,42,9,4,8,2,402,19,4,1
29,450,83,9.090924492895136,11,19,6,4,1,365,10,0,1
44,10494,97,1.3211680212315513,9,19,0,1,1,326,16,0,1
55,5557,81,8.695569448378773,10,7,4,6,0,292,14,7,1
40,11624,33,6.522284014604737,35,18,2,0,2,115,2,8,0
26,9844,69,6.102143245381554,37,4,7,0,4,308,18,0,2
38,2350,40,5.3632478401735355,31,16,2,0,4,125,13,9,2
35,5160,47,2.923827405900268,41,13,0,0,0,473,6,8,1
23,14296,45,6.079204458736101,28,19,5,4,1,497,3,9,0
4,6683,27,4.764909880245911,24,9,8,4,4,28,8,7,2
59,3337,7,3.992919345994057,45,6,4,2,3,411,2,5,2
42,6622,58,6.41261849587072,21,18,4,6,1,372,10,1,1
14,11801,14,0.8185379083105448,44,18,5,1,3,147,0,0,2
53,8339,4,6.0498454054262325,15,15,3,5,0,269,3,6,0
56,10568,82,9.976110748420746,3,9,4,1,3,391,0,8,2
47,12088,34,0.42732787607347444,48,7,2,1,3,498,3,2,2
39,5947,80,4.745317296415142,16,3,5,6,2,481,19,0,0
7,13377,91,4.536426421745565,40,19,1,5,2,179,12,4,1
8,14387,38,0.7397642149678385,16,9,0,3,0,58,13,6,1
42,14228,20,4.930988339471824,30,15,4,0,0,224,0,8,0
51,12316,46,1.5013773620390336,7,13,3,9,1,21,13,1,1
19,5494,19,8.221399106094474,41,9,2,6,4,217,2,6,2
2,11476,1,9.002970692555621,12,11,4,1,3,466,5,3,2
47,1992,23,8.240617776747321,26,5,7,8,4,226,1,7,0
1,997,62,9.281585452664821,39,18,4,1,1,221,4,8,1
42,1838,73,6.472897606370436,39,14,3,4,1,315,7,6,1
38,13956,28,8.435821570471798,23,12,2,3,0,458,18,1,1
54,9260,84,4.992257624967774,31,11,5,3,4,399,11,4,2
13,11294,80,7.901847248457705,16,16,1,3,4,486,18,9,2
42,11452,77,9.465553148203647,28,6,6,7,0,82,8,8,1
44,13033,33,3.8068173252776507,13,18,1,9,1,170,15,3,1
24,4206,3,8.341609382660927,29,6,9,2,2,52,6,9,1
32,11390,79,4.741126862404222,36,13,4,4,4,48,12,4,2
30,2603,16,6.127817670436572,36,2,3,5,4,471,4,7,2
6,6160,30,8.827713612656366,41,12,6,0,0,82,16,2,1
38,5250,25,8.808894620470422,25,0,4,4,4,491,6,4,2
33,6846,78,7.421605533599398,7,6,0,1,1,454,12,2,1
44,9762,1,3.125132512502722,15,3,2,9,1,474,4,0,0
55,3599,33,0.8655411557780945,1,4,1,3,4,497,4,4,2
23,12044,37,9.8676955804817,41,12,0,6,3,79,7,2,2
10,11922,29,5.684874841765747,24,10,3,6,3,32,19,5,2
57,13352,37,1.1060247592757544,10,12,6,8,0,228,10,8,1
46,10930,61,9.59406973297108,43,3,0,1,2,244,11,7,0
15,2661,8,4.572666272793281,11,7,4,4,2,90,6,8,1
23,4594,1,9.622695243082735,23,7,1,4,0,402,11,6,1
56,3703,63,3.6518013688095854,20,6,6,8,3,22,11,5,2
36,486,88,9.093475157842958,17,2,7,6,1,41,15,4,0
57,6861,65,8.533424986245157,45,17,0,9,1,373,16,3,1
1,8074,46,4.712582293247584,12,19,4,2,4,404,6,6,2
8,5549,43,3.123421404806889,43,7,5,5,3,115,6,5,2
3,11965,10,7.404860247371783,47,12,2,7,1,204,1,5,0
14,8429,82,8.504163027475212,31,19,8,2,0,207,12,8,1
17,3851,85,0.4267261034607739,16,3,6,2,4,191,7,2,2
34,2800,10,2.2483945659573012,44,13,5,9,3,450,8,8,2
47,5944,62,4.298980598861758,2,6,4,8,1,294,2,2,0
6,12869,86,2.0787575059853935,26,1,4,4,4,11,2,6,2
5,8591,51,2.7130754207291363,31,12,0,4,0,421,3,8,0
46,131,45,5.14757721803238,23,1,8,5,1,214,0,9,0
51,2604,73,3.829031106342975,19,14,6,3,4,388,13,8,2
41,8833,73,9.344568621126387,31,14,2,6,0,0,4,0,1
40,3556,45,8.418601238765257,19,5,6,4,4,97,1,7,2
29,14232,85,2.082168244720257,30,16,6,8,3,435,3,8,2
35,11695,58,9.482178112553887,12,8,8,6,1,267,15,2,1
18,10383,95,2.169489603214779,12,8,8,9,2,328,8,6,1
40,646,66,5.965344918376287,6,6,0,9,4,269,13,3,1
48,1083,24,3.068928858520591,4,11,0,1,4,303,10,0,1
30,14859,97,2.847039942482649,39,10,3,5,2,212,13,0,1
15,4240,75,5.403008156620931,6,10,3,0,3,124,19,9,2
53,14367,65,9.46908133373611,21,8,5,1,2,67,13,3,1
15,8671,55,4.188934276888652,17,19,9,2,3,31,10,6,2
16,596,51,2.813377361218883,19,17,4,3,4,372,2,1,0
57,2015,72,2.5030408837695672,42,13,7,0,3,33,5,9,2
33,5154,73,3.0908024146137123,47,17,0,5,3,359,4,0,2
10,10477,21,4.446573997625974,12,8,5,9,3,378,3,1,2
19,7826,47,8.73139085107549,38,8,6,4,0,433,2,1,0
37,12795,22,3.147708238179907,22,7,0,4,0,439,9,7,1
50,8476,29,2.724191540348002,7,1,5,3,0,18,11,7,0
3,588,40,5.74205587233311,27,18,2,7,0,237,2,8,0
36,10357,3,5.91171814345271,9,8,3,2,1,374,9,2,1
4,1820,49,4.456610538036693,42,6,0,8,4,464,5,9,1
11,13483,25,1.9060578842293807,31,5,2,2,2,275,15,2,0
41,6878,82,1.910915707435199,19,8,4,9,4,498,14,2,2
33,270,11,5.201851371511887,16,2,9,5,0,144,8,9,0
28,8691,94,2.84898940670111,20,1,7,0,2,126,3,4,0
32,11884,89,1.5303889853810737,22,11,2,3,1,406,13,1,1
57,14166,75,0.26425896567839113,21,18,5,2,0,232,12,4,1
16,11944,98,1.3428730012320211,48,12,5,1,3,31,9,5,2
9,8530,88,8.311561724030197,41,12,1,1,0,338,0,2,0
11,1440,48,1.5582978751551002,33,4,0,0,2,439,0,9,0
6,13934,32,0.027081091706951943,40,11,2,2,4,351,6,8,2
59,8182,3,3.9136154601060733,32,11,6,3,2,470,17,7,1
49,4515,45,9.281563657151015,44,10,4,3,4,357,5,3,2
27,11913,89,5.215247087639346,12,11,9,3,1,477,9,5,1
12,10861,20,0.10286246974749225,35,7,6,4,2,471,14,8,1
22,10867,20,7.092737680756844,29,18,0,5,2,119,1,7,0
40,6720,51,4.006948811868635,20,13,1,7,3,232,0,2,2
48,9640,81,7.687450027606322,3,18,6,6,1,90,9,3,1
37,13877,20,5.968450521068005,20,9,6,1,3,276,9,5,2
21,8022,82,1.394651758692923,9,2,2,6,2,154,7,1,0
33,4954,14,4.718828784886563,29,10,8,9,0,137,16,2,1
17,2189,98,5.5522135165334605,35,13,5,6,0,180,9,3,1
56,333,80,5.004138373252182,5,16,3,8,2,254,14,9,1
29,655,32,7.876456220681174,20,4,1,4,1,56,8,7,0
53,10776,72,8.496178135788625,35,16,4,7,3,258,12,3,2
40,10246,42,6.666383449627079,38,13,4,1,0,79,12,6,1
10,4871,80,0.37325338949435793,27,10,2,9,4,473,16,2,2
18,3833,39,3.5247778099398652,3,13,6,6,3,327,16,2,2
47,13691,38,3.6885779658330153,19,14,6,7,3,396,9,4,2
52,3375,64,2.224837487400592,13,17,7,7,0,280,19,7,1
13,5103,4,4.276296734652756,30,15,4,2,2,233,15,6,1
27,9094,99,1.8771379855764359,20,0,7,7,1,227,12,6,0
10,7573,92,7.555778620253837,7,15,2,5,1,82,2,0,0
32,5046,63,8.344212035405182,38,1,1,7,3,205,9,8,2
41,1096,61,9.34389794165372,10,14,2,5,4,49,8,0,1
45,945,78,0.14123614844293253,29,7,2,0,0,202,8,2,1
3,14394,5,5.387963296121238,26,15,9,9,1,393,16,6,1
22,6753,66,2.09092073138493,38,8,1,1,4,305,14,3,2
27,1419,45,5.307773233156401,21,17,0,4,3,299,19,6,1
55,4217,50,0.7077917039806747,43,9,8,5,1,120,17,5,1
3,10002,88,7.652691991567515,11,5,8,6,0,85,4,6,0
33,5203,3,2.9489506628976105,35,3,6,6,0,371,5,0,0
2,14432,23,5.666782145587533,33,4,1,0,0,172,4,3,0
11,8533,11,7.965611193211565,14,14,7,1,0,282,6,4,1
46,2990,38,4.341488642558126,7,9,5,8,2,81,15,3,1
10,2725,56,9.928452903726802,6,16,5,4,1,190,13,9,1
39,5613,35,8.051883024037602,6,6,4,2,0,400,5,1,1
55,11790,65,4.23638032212727,46,19,7,9,0,98,13,3,1
33,8744,6,7.0461040374072255,13,17,8,7,2,36,6,7,1
58,14942,70,6.696534082234375,28,19,6,8,3,354,18,4,2
7,1729,40,0.43401386154888977,14,11,1,5,2,434,1,5,0
15,10552,90,3.707471193742946,19,5,1,8,0,410,11,6,0
26,3412,35,5.255724760465435,10,8,3,4,0,108,11,1,1
11,7236,13,4.150324110604559,45,9,7,7,2,261,1,4,0
38,14844,25,1.8194043592135356,11,2,0,2,4,275,9,7,2
27,4817,86,6.615485566390045,48,2,2,7,4,408,2,8,2
54,658,81,9.879616717447032,21,8,9,6,3,14,19,1,1
39,8170,78,3.406986744573366,36,12,3,1,4,338,5,2,2
7,13259,67,9.600808842359708,23,2,8,3,2,436,19,1,0
1,11007,68,7.564731037128224,4,11,5,4,0,478,6,2,1
10,1168,99,3.28210672599319,26,13,9,5,2,397,8,8,1
21,8136,47,4.196687673503128,29,17,7,0,2,124,10,3,1
15,11046,55,6.270282594149893,11,6,5,4,3,410,2,4,2
30,9552,92,7.477748688906295,2,11,3,9,3,291,16,0,2
30,11062,43,7.468904774027404,16,12,7,0,0,355,3,9,0
8,5998,2,6.411235973537533,40,19,1,1,2,164,4,7,1
24,4702,45,1.1244459405002538,21,19,4,3,1,124,10,3,1
19,7910,48,8.541666998613064,31,0,1,6,0,58,2,3,0
3,8096,62,2.672439095626613,11,11,8,2,4,260,13,6,2
55,549,38,1.752956203818331,19,12,7,6,3,4,17,9,1
15,3739,47,2.1213212876564946,12,14,7,6,3,53,17,8,2
36,2013,4,0.40433920518891386,34,0,7,2,1,350,19,0,0
6,11089,60,7.357739323074098,25,7,4,4,1,406,3,2,0
57,4733,49,0.5190851344723835,25,5,5,6,4,246,11,3,2
42,6073,76,0.41797948159399634,31,13,4,1,3,153,4,0,2
50,8024,34,0.01601701479848061,43,10,3,4,4,105,1,4,2
48,5428,44,0.04739367816953166,32,5,0,7,4,438,8,3,2
18,5509,94,6.799681699963775,34,18,3,2,2,76,11,7,1
38,2645,85,4.953634278652022,31,17,1,6,0,185,15,8,1
19,11546,56,6.723191263597781,18,6,3,4,4,62,4,5,2
49,7986,92,2.317596689749605,4,18,5,9,1,357,0,2,0
50,4911,42,7.194635463730615,13,16,7,4,2,406,0,4,0
30,12787,50,3.1156867322385153,30,16,5,1,3,343,0,6,2
13,5427,69,4.9709477289014705,32,2,7,5,4,403,4,8,2
39,13834,33,8.624715501306353,47,14,6,8,2,466,9,2,1
52,3561,98,0.6470820135747379,9,0,1,2,4,216,14,4,2
12,7633,96,8.552437268020293,1,1,8,3,2,266,11,1,0
34,1559,91,3.315077096456862,36,17,4,3,0,166,18,9,1
59,9212,67,2.456360633102591,22,14,9,3,0,115,5,3,1
12,6582,42,8.488100129335669,28,3,7,8,0,463,14,6,0
44,11510,44,6.950006919300133,12,2,2,6,4,167,18,4,2
24,14431,68,2.9599277078642316,28,0,6,3,4,458,2,7,2
4,14127,57,6.968515824636907,27,3,5,4,4,175,5,2,2
36,556,36,9.034859024020694,20,0,1,1,3,153,17,7,0
50,8268,41,8.704852469224978,25,2,0,3,0,453,3,8,0
48,10176,56,8.06242000211797,38,7,1,2,4,92,17,2,2
14,5630,3,9.967534373419966,24,5,0,9,3,261,4,8,2
17,744,56,1.6886844404337253,36,8,5,9,3,133,5,5,1
49,10621,56,7.494095457189156,15,16,2,8,1,233,2,2,0
3,12801,65,2.9442644488972225,26,15,8,3,3,191,13,2,2
38,5809,39,9.318704037905167,41,10,7,7,3,68,2,3,2
23,7364,40,0.8046762869263657,23,15,7,5,2,458,17,8,1
13,10502,39,6.676598640794601,10,11,8,9,0,18,4,8,1
9,5038,27,2.019891718840606,9,12,3,9,3,394,3,3,2
21,13848,67,9.905170133025617,15,4,1,6,0,406,10,9,0
41,7463,94,5.1964359550240244,21,1,8,2,1,72,15,3,0
8,5847,65,5.331142448913877,2,2,3,0,2,108,14,4,0
17,4356,74,5.273257046005861,34,16,8,5,0,210,5,0,1
16,4450,3,7.588265837727423,33,16,1,9,1,150,14,5,1
